student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score,ai_feedback,predicted_score
100101,22,Male,Business,1.0,0.8,1.1,No,43.8,8.7,Fair,2,Master,High,6.0,Yes,3.73,7,3.1,No,1,3.4,Library,Yes,Medium,8,2,10,Kinesthetic,4.3,92,Increase daily study time. Improve attendance. Work on motivation. Manage exam anxiety.,82.54
100102,23,Male,Psychology,1.1,2.2,1.7,Yes,58.0,4.9,Good,2,Some College,High,5.7,No,3.39,5,2.9,No,5,6.6,Dorm,No,Medium,6,3,10,Reading,9.7,92,Increase daily study time. Improve sleep hygiene. Improve attendance. Work on motivation. Manage exam anxiety.,80.9
100103,23,Other,Psychology,5.9,3.0,2.2,No,97.2,4.8,Fair,0,Some College,Medium,5.4,No,2.65,6,5.1,No,2,12.5,Cafe,No,Medium,5,2,10,Kinesthetic,8.4,71,Improve sleep hygiene. Too much time on Netflix. Work on motivation. Manage exam anxiety.,86.63
100104,19,Female,Arts,6.3,2.0,2.0,No,72.6,7.9,Good,6,Bachelor,Medium,6.0,No,4.0,3,6.3,No,5,12.1,Quiet Room,Yes,High,9,10,5,Visual,6.7,100,Keep up the good work!,97.58
100105,26,Female,Psychology,5.5,2.6,2.1,No,66.7,6.1,Fair,3,PhD,Low,7.5,No,3.04,1,3.2,No,3,11.4,Quiet Room,No,High,9,3,10,Kinesthetic,4.1,76,Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,87.76
100106,17,Male,Arts,4.5,1.7,0.4,No,59.1,9.8,Fair,7,High School,Medium,10.0,No,3.8,3,5.7,No,4,8.0,Library,No,Low,6,2,10,Auditory,7.1,89,Improve attendance. Work on motivation. Manage exam anxiety.,88.25
100107,18,Female,Biology,5.1,2.2,0.1,No,67.0,7.1,Fair,3,High School,High,9.0,Yes,4.0,7,3.1,No,4,8.6,Quiet Room,No,High,4,4,10,Visual,3.5,100,Improve attendance. Work on motivation. Manage exam anxiety.,88.78
100108,18,Female,Business,5.6,3.2,2.4,No,60.9,5.7,Good,1,PhD,High,10.0,Yes,3.39,4,4.5,No,2,12.4,Library,No,Low,5,10,5,Reading,6.3,80,Improve sleep hygiene. Reduce social media usage. Too much time on Netflix. Improve attendance.,94.96
100109,17,Male,Business,3.0,3.2,2.8,No,73.3,8.8,Fair,2,Some College,High,3.6,No,3.68,3,6.2,No,1,10.3,Dorm,Yes,Low,6,8,7,Visual,6.6,94,Reduce social media usage. Too much time on Netflix.,91.33
100110,22,Other,Biology,5.2,0.4,0.1,No,42.0,6.2,Fair,4,Bachelor,High,6.1,No,4.0,8,2.3,No,2,7.2,Cafe,No,Low,8,10,5,Visual,7.7,95,Improve attendance.,94.89
100111,28,Other,Business,3.7,1.2,3.5,No,60.9,4.8,Good,4,Master,Low,5.8,Yes,4.0,1,1.0,No,4,8.5,Co-Learning Group,No,Low,4,4,10,Reading,8.3,93,Improve sleep hygiene. Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,85.34
100112,26,Female,Psychology,3.0,2.7,1.3,Yes,74.4,10.4,Good,4,PhD,High,8.4,Yes,4.0,3,5.0,No,5,8.4,Cafe,Yes,High,2,3,10,Visual,9.7,100,Work on motivation. Manage exam anxiety.,87.48
100113,18,Other,Psychology,3.1,3.2,2.5,Yes,78.0,5.8,Good,1,High School,High,2.8,No,4.0,4,1.0,No,2,9.6,Dorm,Yes,Medium,9,5,10,Kinesthetic,7.3,100,Improve sleep hygiene. Reduce social media usage. Too much time on Netflix. Manage exam anxiety.,85.99
100114,25,Male,Arts,0.0,4.1,2.0,No,60.3,7.2,Good,4,PhD,High,9.0,No,2.43,2,4.9,No,1,6.7,Cafe,Yes,Medium,6,1,10,Visual,1.4,69,Increase daily study time. Reduce social media usage. Improve attendance. Work on motivation. Manage exam anxiety.,79.01
100115,23,Female,Computer Science,7.493339984525651,1.8,0.3,Yes,43.1,5.8,Good,2,Some College,Low,6.5,Yes,2.89,7,5.4,No,1,10.9,Cafe,No,Medium,2,2,10,Visual,1.0,65,Improve sleep hygiene. Improve attendance. Work on motivation. Manage exam anxiety.,89.4
100116,24,Other,Engineering,3.2,1.1,0.4,Yes,58.8,8.1,Good,1,Some College,Medium,7.0,No,3.79,1,6.8,No,1,6.3,Co-Learning Group,Yes,Medium,3,3,10,Visual,1.6,89,Improve attendance. Work on motivation. Manage exam anxiety.,85.99
100117,23,Female,Arts,4.8,3.8,2.4,Yes,58.9,8.6,Poor,6,Bachelor,Low,8.3,No,4.0,4,4.8,No,5,11.8,Co-Learning Group,No,High,2,4,10,Reading,6.0,100,Reduce social media usage. Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,89.43
100118,16,Other,Business,8.0,4.8,2.0,Yes,78.3,7.6,Poor,7,High School,High,10.0,No,3.57,4,10.0,Yes,5,15.0,Co-Learning Group,No,Medium,6,3,10,Kinesthetic,4.5,93,Reduce social media usage. Work on motivation. Manage exam anxiety.,92.25
100119,18,Female,Computer Science,5.989289998993092,2.5,2.5,Yes,65.4,4.4,Fair,6,PhD,Low,10.0,Yes,3.58,1,1.8,No,1,12.0,Dorm,No,High,10,3,10,Visual,3.5,90,Improve sleep hygiene. Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,87.22
100120,28,Male,Biology,0.0,1.2,1.0,No,67.2,6.6,Good,1,Bachelor,High,9.3,Yes,2.31,6,5.5,No,2,4.0,Library,No,High,3,2,10,Visual,1.1,63,Increase daily study time. Improve attendance. Work on motivation. Manage exam anxiety.,79.58
100121,24,Other,Arts,4.3,4.4,3.1,Yes,56.3,5.9,Poor,6,PhD,High,6.2,No,3.85,5,5.5,No,4,11.9,Dorm,Yes,High,2,8,7,Visual,5.1,92,Improve sleep hygiene. Reduce social media usage. Too much time on Netflix. Improve attendance.,90.97
100122,18,Female,Psychology,3.4,4.3,1.0,Yes,95.2,9.3,Fair,6,High School,High,7.0,Yes,3.45,5,3.6,No,0,9.6,Cafe,Yes,High,7,4,10,Reading,3.9,86,Reduce social media usage. Work on motivation. Manage exam anxiety.,87.93
100123,25,Female,Computer Science,6.782306870620903,4.2,1.3,Yes,62.1,7.8,Fair,0,Bachelor,Medium,9.4,Yes,4.0,1,2.0,No,1,13.4,Co-Learning Group,Yes,High,10,4,10,Kinesthetic,5.2,100,Reduce social media usage. Improve attendance. Work on motivation. Manage exam anxiety.,91.58
100124,27,Other,Psychology,1.3,3.5,0.0,Yes,90.9,7.9,Good,6,High School,Low,10.0,No,4.0,3,4.3,No,0,5.5,Quiet Room,Yes,Low,9,4,10,Auditory,4.8,98,Increase daily study time. Reduce social media usage. Work on motivation. Manage exam anxiety.,84.05
100125,16,Male,Biology,4.9,4.1,0.3,No,79.7,8.4,Poor,6,Bachelor,High,8.0,No,3.8,7,6.5,No,1,10.4,Dorm,Yes,Medium,6,7,8,Reading,7.3,97,Reduce social media usage. Manage exam anxiety.,92.55
100126,17,Male,Psychology,2.0,2.7,3.9,Yes,67.8,10.4,Good,4,High School,Medium,6.1,Yes,2.92,2,10.0,No,1,9.0,Dorm,Yes,Low,5,10,5,Auditory,1.4,74,Too much time on Netflix. Improve attendance.,93.23
100127,21,Female,Biology,7.8,2.8,2.2,No,88.2,7.0,Poor,1,High School,Low,5.2,No,4.0,1,3.9,No,5,13.0,Cafe,Yes,Low,4,3,10,Reading,2.8,97,Too much time on Netflix. Work on motivation. Manage exam anxiety.,91.6
100128,17,Other,Biology,5.8,0.6,3.6,Yes,47.4,8.0,Good,5,High School,Low,2.1,Yes,3.33,5,3.8,No,5,11.7,Cafe,Yes,Low,10,7,8,Kinesthetic,8.4,80,Too much time on Netflix. Improve attendance. Manage exam anxiety.,93.69
100129,22,Male,Business,4.4,3.1,1.0,Yes,93.0,7.8,Fair,6,High School,Medium,4.8,No,4.0,4,1.0,No,4,9.1,Co-Learning Group,No,Medium,7,3,10,Auditory,4.8,99,Reduce social media usage. Work on motivation. Manage exam anxiety.,87.46
100130,28,Male,Engineering,2.0,0.9,1.3,No,43.5,5.9,Good,4,PhD,High,8.0,No,3.73,6,5.9,No,2,4.6,Quiet Room,No,Medium,10,4,10,Auditory,9.8,93,Improve sleep hygiene. Improve attendance. Work on motivation. Manage exam anxiety.,83.78
100131,24,Other,Computer Science,5.33810510112067,1.8,2.4,No,96.9,9.6,Good,5,PhD,Low,6.3,No,3.58,4,5.5,No,1,10.9,Cafe,Yes,Low,8,9,6,Visual,3.8,94,Too much time on Netflix.,96.31
100132,25,Male,Computer Science,4.602424444588155,4.3,0.2,Yes,86.5,7.2,Good,2,Bachelor,Low,6.8,No,3.36,8,5.9,No,1,9.4,Dorm,Yes,Low,6,7,8,Reading,6.3,87,Reduce social media usage. Manage exam anxiety.,91.25
100133,27,Female,Arts,2.1,1.9,2.9,No,83.7,7.6,Good,2,PhD,Low,6.1,Yes,3.33,8,3.0,No,0,7.5,Dorm,No,Medium,10,1,10,Auditory,2.6,75,Too much time on Netflix. Work on motivation. Manage exam anxiety.,82.38
100134,23,Male,Business,0.6,4.1,2.7,Yes,66.8,8.3,Fair,5,Some College,Low,3.4,No,2.71,2,5.1,No,3,8.9,Quiet Room,No,High,2,6,9,Visual,3.3,58,Increase daily study time. Reduce social media usage. Too much time on Netflix. Improve attendance. Manage exam anxiety.,85.27
100135,27,Female,Psychology,1.3,3.9,2.3,No,49.8,4.0,Poor,3,High School,High,6.0,No,3.09,7,5.1,No,3,9.0,Quiet Room,No,Medium,1,6,9,Visual,3.4,84,Increase daily study time. Improve sleep hygiene. Reduce social media usage. Too much time on Netflix. Improve attendance. Manage exam anxiety.,83.16
100136,18,Other,Computer Science,6.489753270404044,0.8,0.4,No,64.6,9.4,Good,3,PhD,Medium,6.7,No,4.0,2,5.7,No,3,8.1,Quiet Room,Yes,Medium,5,5,10,Kinesthetic,3.1,99,Improve attendance. Manage exam anxiety.,93.29
100137,18,Male,Business,2.4,0.5,0.8,No,68.4,5.6,Poor,1,Master,High,4.5,Yes,2.87,1,1.9,No,3,5.0,Co-Learning Group,No,Medium,8,5,10,Kinesthetic,1.8,68,Improve sleep hygiene. Improve attendance. Manage exam anxiety.,84.85
100138,21,Male,Engineering,4.2,0.3,3.0,No,80.1,4.8,Good,1,Master,Medium,10.0,No,4.0,1,5.6,No,5,8.8,Cafe,No,High,4,9,6,Kinesthetic,1.5,100,Improve sleep hygiene. Too much time on Netflix.,91.29
100139,23,Other,Psychology,6.5,2.6,2.3,No,47.2,7.8,Good,2,Some College,High,6.7,Yes,4.0,8,5.2,No,3,13.4,Cafe,No,Low,4,4,10,Visual,2.1,100,Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,91.18
100140,19,Other,Psychology,1.6,4.3,2.1,No,87.2,9.4,Good,0,PhD,Medium,6.0,Yes,4.0,5,2.7,No,4,9.8,Co-Learning Group,Yes,Medium,2,7,8,Visual,2.3,98,Increase daily study time. Reduce social media usage. Too much time on Netflix. Manage exam anxiety.,88.56
100141,28,Male,Business,1.3,0.2,1.1,No,42.3,6.2,Good,6,Bachelor,High,4.9,No,1.99,6,4.4,No,2,2.9,Dorm,No,High,4,1,10,Reading,7.7,50,Increase daily study time. Improve attendance. Work on motivation. Manage exam anxiety.,80.41
100142,20,Female,Engineering,0.5,1.3,1.7,Yes,66.5,6.7,Good,3,Master,High,2.4,Yes,2.75,2,7.3,No,5,4.8,Quiet Room,No,High,8,9,6,Auditory,8.8,72,Increase daily study time. Improve attendance.,87.58
100143,24,Female,Psychology,4.0,4.6,2.8,Yes,70.3,9.0,Good,7,High School,Low,6.8,Yes,3.5,1,2.3,No,3,11.9,Co-Learning Group,Yes,High,1,4,10,Kinesthetic,4.4,93,Reduce social media usage. Too much time on Netflix. Work on motivation. Manage exam anxiety.,88.54
100144,25,Other,Business,4.6,4.3,3.1,Yes,78.8,7.6,Good,3,Bachelor,Medium,3.8,No,4.0,6,6.3,No,5,12.4,Quiet Room,Yes,High,7,9,6,Kinesthetic,1.2,100,Reduce social media usage. Too much time on Netflix.,93.66
100145,18,Other,Computer Science,8.058998018890609,1.1,1.2,No,75.1,5.7,Poor,6,Bachelor,Medium,8.5,No,3.7,4,5.9,No,2,11.4,Quiet Room,No,High,10,10,5,Kinesthetic,3.5,87,Improve sleep hygiene.,98.43
100146,26,Female,Business,4.4,4.0,3.2,No,80.8,7.4,Good,5,Master,High,4.5,Yes,3.9,5,5.5,No,5,12.8,Quiet Room,Yes,Medium,5,7,8,Auditory,4.6,87,Reduce social media usage. Too much time on Netflix. Manage exam anxiety.,91.09
100147,19,Other,Biology,4.9,0.5,0.5,No,96.8,5.8,Good,2,High School,High,2.4,No,4.0,8,4.6,No,2,6.4,Dorm,Yes,Low,6,4,10,Kinesthetic,7.7,98,Improve sleep hygiene. Work on motivation. Manage exam anxiety.,87.77
100148,21,Female,Biology,5.8,4.7,0.3,No,92.0,6.5,Fair,1,Bachelor,Low,10.0,Yes,3.57,5,2.6,No,4,12.6,Library,No,Medium,1,3,10,Reading,2.2,84,Reduce social media usage. Work on motivation. Manage exam anxiety.,88.35
100149,23,Male,Business,5.7,0.3,1.8,Yes,74.6,6.7,Poor,2,High School,High,6.4,No,4.0,3,2.7,No,3,8.2,Cafe,No,Low,10,7,8,Kinesthetic,6.7,100,Manage exam anxiety.,92.61
100150,16,Male,Biology,5.1,3.1,1.0,No,58.7,7.0,Poor,5,PhD,High,6.1,Yes,4.0,4,3.9,No,3,10.6,Quiet Room,No,High,5,3,10,Reading,1.6,100,Reduce social media usage. Improve attendance. Work on motivation. Manage exam anxiety.,87.76
100151,27,Other,Biology,3.2,4.7,3.7,No,53.5,8.7,Good,3,Some College,Medium,8.7,Yes,4.0,6,2.3,No,0,12.4,Quiet Room,No,High,1,10,5,Reading,5.5,100,Reduce social media usage. Too much time on Netflix. Improve attendance.,93.67
100152,22,Other,Business,3.2,1.9,2.2,Yes,52.3,5.5,Good,2,High School,Low,6.6,Yes,3.11,1,3.7,No,0,8.2,Dorm,Yes,Medium,7,2,10,Auditory,7.0,73,Improve sleep hygiene. Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,83.34
100153,24,Other,Biology,4.4,1.3,2.1,No,57.7,4.3,Poor,6,Master,Medium,8.5,Yes,4.0,2,3.0,No,4,8.2,Quiet Room,Yes,Low,8,6,9,Visual,3.1,100,Improve sleep hygiene. Too much time on Netflix. Improve attendance. Manage exam anxiety.,87.82
100154,26,Female,Psychology,4.7,1.5,1.9,Yes,92.4,6.5,Good,2,Bachelor,High,6.0,Yes,3.15,2,1.0,No,1,8.3,Quiet Room,No,High,6,7,8,Visual,7.6,94,Manage exam anxiety.,91.05
100155,26,Other,Psychology,7.1,0.9,1.6,No,90.1,7.8,Good,4,Master,High,7.2,No,3.15,6,5.6,No,4,11.5,Quiet Room,No,Medium,3,2,10,Auditory,2.2,84,Work on motivation. Manage exam anxiety.,90.41
100156,23,Other,Arts,7.0,4.2,3.9,Yes,46.8,5.3,Fair,7,High School,High,10.0,No,4.0,8,5.6,No,5,15.4,Co-Learning Group,No,Low,5,6,9,Auditory,1.1,100,Improve sleep hygiene. Reduce social media usage. Too much time on Netflix. Improve attendance. Manage exam anxiety.,91.98
100157,21,Other,Biology,2.5,0.7,3.3,No,40.7,9.1,Good,0,PhD,Medium,4.9,Yes,2.63,2,8.2,Yes,2,8.3,Cafe,No,Medium,8,3,10,Reading,1.7,60,Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,85.74
100158,16,Other,Psychology,1.5,0.4,2.0,No,84.7,5.6,Poor,7,Master,Medium,7.1,Yes,4.0,7,1.0,No,4,4.5,Quiet Room,Yes,Medium,1,9,6,Reading,5.9,100,Increase daily study time. Improve sleep hygiene.,88.19
100159,19,Other,Arts,5.0,3.8,2.4,No,83.0,5.6,Poor,5,Some College,Low,8.3,No,4.0,8,2.9,No,0,12.6,Dorm,Yes,Low,6,6,9,Reading,8.5,96,Improve sleep hygiene. Reduce social media usage. Too much time on Netflix. Manage exam anxiety.,89.62
100160,18,Female,Psychology,6.8,1.1,3.3,Yes,46.5,6.9,Fair,5,PhD,Low,1.1,No,4.0,7,10.0,No,0,11.6,Co-Learning Group,Yes,Low,8,8,7,Auditory,6.9,100,Too much time on Netflix. Improve attendance.,95.35
100161,24,Other,Computer Science,5.557521811131731,3.0,1.3,No,98.8,7.3,Good,6,Some College,High,7.4,Yes,3.25,7,7.3,No,4,11.6,Cafe,Yes,Medium,7,6,9,Auditory,9.7,79,Manage exam anxiety.,91.69
100162,27,Other,Biology,2.8,1.7,2.7,No,70.2,5.4,Good,2,Bachelor,Low,6.1,Yes,4.0,5,3.4,No,4,9.2,Co-Learning Group,Yes,High,2,6,9,Kinesthetic,6.1,97,Improve sleep hygiene. Too much time on Netflix. Manage exam anxiety.,86.44
100163,20,Female,Computer Science,4.6501850186700535,0.8,1.1,Yes,81.4,7.4,Fair,0,PhD,Low,6.3,No,4.0,2,3.8,No,4,7.1,Co-Learning Group,Yes,Low,6,8,7,Auditory,1.9,97,Keep up the good work!,92.64
100164,22,Male,Biology,9.3,1.6,2.2,Yes,52.2,5.2,Good,4,Master,Medium,9.0,No,4.0,5,6.2,No,1,13.1,Co-Learning Group,No,Low,6,10,5,Auditory,5.9,96,Improve sleep hygiene. Too much time on Netflix. Improve attendance.,99.82
100165,20,Female,Psychology,5.6,1.3,0.6,Yes,59.8,8.6,Good,0,Some College,Medium,10.0,Yes,3.96,2,7.1,No,4,9.2,Co-Learning Group,Yes,Low,3,6,9,Reading,6.4,100,Improve attendance. Manage exam anxiety.,92.64
100166,24,Female,Computer Science,6.203417066424679,1.7,3.5,Yes,61.6,8.1,Fair,5,PhD,High,5.5,Yes,4.0,6,6.6,No,3,12.7,Quiet Room,Yes,High,8,9,6,Visual,8.4,100,Too much time on Netflix. Improve attendance.,96.52
100167,19,Other,Biology,2.1,1.4,3.6,Yes,70.9,10.6,Good,5,Master,Low,6.8,No,3.12,4,4.0,No,4,8.7,Quiet Room,No,Low,5,4,10,Visual,3.9,82,Too much time on Netflix. Work on motivation. Manage exam anxiety.,87.17
100168,24,Male,Arts,5.0,4.4,3.0,Yes,84.8,6.8,Poor,1,Master,Low,6.1,Yes,4.0,2,5.0,No,4,13.3,Quiet Room,No,High,6,1,10,Auditory,1.8,100,Reduce social media usage. Too much time on Netflix. Work on motivation. Manage exam anxiety.,85.73
100169,17,Other,Psychology,2.6,1.9,0.5,No,85.4,8.6,Good,1,High School,High,6.3,No,2.62,5,5.2,No,3,5.0,Dorm,No,Medium,9,2,10,Visual,3.6,68,Work on motivation. Manage exam anxiety.,84.68
100170,22,Female,Arts,3.9,4.2,1.2,No,80.6,4.2,Good,4,Bachelor,Low,7.3,Yes,4.0,1,3.4,No,3,10.6,Quiet Room,Yes,Low,9,9,6,Visual,2.3,91,Improve sleep hygiene. Reduce social media usage.,90.27
100171,24,Other,Computer Science,7.842455117113548,0.9,2.5,Yes,50.9,8.2,Good,1,High School,Medium,7.1,No,3.9,5,4.6,No,5,11.7,Quiet Room,Yes,High,8,9,6,Reading,1.7,92,Too much time on Netflix. Improve attendance.,98.75
100172,25,Female,Business,0.9,1.6,1.8,Yes,81.6,11.5,Poor,4,PhD,Medium,7.6,Yes,4.0,6,7.0,No,5,5.5,Dorm,Yes,Medium,6,7,8,Auditory,2.5,93,Increase daily study time. Manage exam anxiety.,89.21
100173,27,Other,Engineering,2.2,1.5,2.2,No,90.5,7.3,Good,1,Some College,Medium,7.7,Yes,4.0,5,6.3,No,4,6.3,Quiet Room,No,High,4,5,10,Visual,7.6,100,Too much time on Netflix. Manage exam anxiety.,85.9
100174,26,Male,Biology,6.0,3.3,0.6,Yes,48.0,6.0,Good,4,High School,High,10.0,Yes,4.0,7,4.8,No,1,10.7,Library,No,Medium,6,9,6,Auditory,1.1,96,Reduce social media usage. Improve attendance.,94.47
100175,23,Male,Psychology,4.1,1.3,0.9,No,63.3,6.3,Good,5,High School,Low,7.7,No,4.0,3,3.8,No,2,7.6,Co-Learning Group,Yes,Low,6,2,10,Reading,7.3,96,Improve attendance. Work on motivation. Manage exam anxiety.,85.21
100176,25,Other,Biology,1.8,2.6,1.5,No,61.2,6.6,Good,6,Master,High,3.0,No,2.63,3,4.9,No,0,7.7,Library,No,Medium,10,1,10,Kinesthetic,5.5,58,Increase daily study time. Improve attendance. Work on motivation. Manage exam anxiety.,81.25
100177,24,Other,Business,1.0,3.3,1.7,Yes,68.9,6.6,Fair,1,Some College,Medium,9.2,Yes,3.93,4,4.2,No,1,6.7,Quiet Room,Yes,High,3,7,8,Auditory,1.2,93,Increase daily study time. Reduce social media usage. Improve attendance. Manage exam anxiety.,85.72
100178,18,Other,Biology,6.1,2.0,3.9,Yes,96.8,5.6,Fair,4,PhD,Medium,10.0,Yes,4.0,1,3.4,No,1,13.3,Cafe,Yes,Medium,8,3,10,Auditory,3.0,97,Improve sleep hygiene. Too much time on Netflix. Work on motivation. Manage exam anxiety.,88.28
100179,25,Other,Biology,2.8,1.9,0.4,Yes,89.6,7.8,Good,6,Some College,High,3.3,No,3.11,5,8.6,No,5,5.5,Co-Learning Group,No,Medium,10,10,5,Visual,1.4,76,Keep up the good work!,92.53
100180,18,Other,Biology,3.3,4.7,1.9,No,75.3,5.7,Good,5,PhD,Low,6.5,No,3.23,1,1.0,No,4,11.4,Library,No,Low,7,3,10,Visual,3.3,76,Improve sleep hygiene. Reduce social media usage. Work on motivation. Manage exam anxiety.,84.3
100181,22,Female,Psychology,2.3,1.6,1.4,Yes,55.7,7.5,Good,4,PhD,Medium,5.5,Yes,3.51,1,3.9,No,4,5.6,Cafe,Yes,Medium,10,5,10,Auditory,9.9,81,Improve attendance. Manage exam anxiety.,86.19
100182,23,Male,Business,3.1,4.3,0.5,No,46.0,6.3,Good,2,Bachelor,High,4.3,No,3.98,8,6.0,No,3,8.4,Quiet Room,No,High,10,1,10,Visual,2.4,100,Reduce social media usage. Improve attendance. Work on motivation. Manage exam anxiety.,82.69
100183,25,Female,Computer Science,2.930684991065026,2.0,2.6,No,96.7,6.5,Good,0,Master,Low,8.1,Yes,2.66,2,6.9,No,4,8.1,Co-Learning Group,No,Medium,1,4,10,Reading,8.7,61,Too much time on Netflix. Work on motivation. Manage exam anxiety.,85.49
100184,24,Other,Arts,0.9,0.4,1.1,Yes,64.3,5.6,Fair,6,High School,Low,7.4,Yes,3.05,4,1.8,No,2,3.2,Co-Learning Group,No,High,2,2,10,Reading,5.9,65,Increase daily study time. Improve sleep hygiene. Improve attendance. Work on motivation. Manage exam anxiety.,80.26
100185,19,Other,Psychology,3.2,0.4,1.2,No,92.6,6.0,Good,4,PhD,Low,9.5,Yes,4.0,8,2.6,No,3,6.7,Library,No,Medium,8,7,8,Reading,6.1,100,Manage exam anxiety.,88.62
100186,26,Female,Biology,1.4,1.1,2.8,No,97.3,8.4,Good,6,High School,Low,6.2,Yes,2.65,1,2.8,No,1,6.9,Cafe,No,High,5,4,10,Reading,3.6,72,Increase daily study time. Too much time on Netflix. Work on motivation. Manage exam anxiety.,84.65
100187,23,Female,Business,3.9,1.2,1.1,No,90.2,7.1,Fair,3,High School,Medium,8.3,Yes,4.0,4,6.7,No,2,6.7,Co-Learning Group,Yes,Low,2,8,7,Visual,6.5,96,Keep up the good work!,91.47
100188,25,Female,Engineering,4.5,0.3,3.2,No,70.1,4.0,Fair,0,Some College,Medium,4.5,Yes,4.0,5,4.2,No,3,9.0,Quiet Room,No,Medium,2,9,6,Visual,5.1,100,Improve sleep hygiene. Too much time on Netflix.,91.2
100189,25,Male,Business,3.4,1.7,0.7,No,82.0,7.0,Fair,6,Master,Low,7.9,Yes,4.0,6,3.3,No,5,6.6,Co-Learning Group,No,Medium,8,3,10,Auditory,6.1,100,Work on motivation. Manage exam anxiety.,85.57
100190,20,Male,Biology,6.1,0.9,2.0,No,87.1,8.1,Fair,5,PhD,High,7.5,Yes,3.78,7,4.9,No,2,11.0,Library,Yes,High,1,7,8,Visual,1.9,100,Manage exam anxiety.,94.05
100191,23,Other,Computer Science,0.4577148254524192,0.1,0.5,No,74.6,4.0,Good,3,PhD,Medium,4.9,No,3.71,8,6.4,No,3,2.8,Co-Learning Group,No,Low,5,6,9,Kinesthetic,3.9,88,Increase daily study time. Improve sleep hygiene. Manage exam anxiety.,82.18
100192,17,Female,Biology,4.6,3.2,2.3,No,44.7,8.8,Fair,1,Bachelor,High,4.3,Yes,4.0,5,3.6,No,2,11.8,Cafe,Yes,Medium,5,5,10,Reading,6.4,96,Reduce social media usage. Too much time on Netflix. Improve attendance. Manage exam anxiety.,90.18
100193,27,Other,Biology,5.0,1.3,3.0,No,50.0,9.2,Poor,3,High School,Low,7.199999999999999,Yes,2.83,8,7.6,No,4,10.8,Cafe,Yes,Medium,9,1,10,Visual,1.2,73,Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,87.54
100194,18,Male,Arts,3.4,0.7,3.4,No,91.6,6.1,Fair,5,Master,High,8.0,Yes,4.0,7,1.4,No,3,7.6,Library,Yes,Medium,9,5,10,Auditory,5.9,100,Too much time on Netflix. Manage exam anxiety.,86.72
100195,26,Other,Arts,4.1,1.5,1.6,No,40.0,8.1,Good,0,Some College,High,5.9,No,3.51,7,2.5,No,3,7.5,Cafe,No,Medium,5,8,7,Kinesthetic,5.8,90,Improve attendance.,92.39
100196,28,Female,Biology,5.6,1.2,2.9,Yes,53.2,8.6,Poor,6,Some College,Medium,7.800000000000001,No,3.85,4,7.9,No,0,11.0,Co-Learning Group,Yes,High,10,5,10,Reading,3.6,93,Too much time on Netflix. Improve attendance. Manage exam anxiety.,91.47
100197,18,Male,Business,3.1,0.1,0.2,No,98.3,5.0,Fair,2,Some College,High,9.2,No,3.25,2,4.1,No,2,4.5,Library,No,High,8,1,10,Visual,3.1,79,Improve sleep hygiene. Work on motivation. Manage exam anxiety.,82.01
100198,22,Female,Engineering,6.7,0.3,3.1,No,50.9,6.7,Good,7,Bachelor,Low,1.0,Yes,4.0,6,7.9,No,3,10.2,Library,No,Medium,1,2,10,Kinesthetic,9.8,90,Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,89.22
100199,19,Other,Computer Science,1.5362152466406167,0.8,2.9,No,55.2,7.4,Good,1,Some College,Medium,3.5,Yes,2.99,4,8.2,No,1,6.7,Library,Yes,Medium,1,4,10,Kinesthetic,9.8,83,Increase daily study time. Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,84.23
100200,28,Female,Biology,1.3,3.4,0.6,No,49.5,5.8,Poor,3,PhD,Low,4.1,Yes,2.76,2,1.0,No,1,6.8,Library,Yes,Medium,1,1,10,Visual,4.2,65,Increase daily study time. Improve sleep hygiene. Reduce social media usage. Improve attendance. Work on motivation. Manage exam anxiety.,79.9
100201,21,Other,Arts,1.7,1.3,0.2,No,72.6,9.1,Fair,4,PhD,High,9.3,Yes,4.0,6,5.5,No,4,4.6,Cafe,Yes,Low,9,6,9,Reading,3.9,100,Increase daily study time. Manage exam anxiety.,87.51
100202,24,Male,Computer Science,5.038026062443537,1.9,0.7,No,86.6,6.5,Fair,5,High School,High,6.8,No,4.0,3,2.6,No,2,7.7,Cafe,No,High,9,7,8,Auditory,2.7,100,Manage exam anxiety.,91.39
